geo_id,feature_type,schema_structure_kind,feature_tags,evidence_basis,basis_assignment,observation_method,name_as_printed,location_as_printed,dimensions_as_printed,orientation_as_printed,affected_units,description,source_id,pdf_page,locator,vn_id,existing_evidence_ids,record_kind,status,evidence_type,scope,scale,skru1_relevance,spatial_level,extraction_method,quote_check,confidence,notes,review_note
GEO-0162,fault,fault,fault,DIRECT_OBSERVATION,SOURCE_CATALOGUE_CODE,CATALOGUE: выявлен ГМ; подтверждён н/п [геологические],разлом № 162,концы разлома в ячейках рис. 1.46: Д9-Е9,длина >13 км; азимут простирания СВ 81,СВ 81,,"разлом № 162: класс по каталогу [SEDIMENTARY_COVER] (ссылка каталога: Денисов и др., 1980); концы разлома в ячейках рис. 1.46: Д9-Е9; длина >13 км; азимут простирания СВ 81",VKM-SRC-011,144,"Прил. 1, разлом №162",EV-VN-S011-2634,,spatial_entity,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,REGIONAL,geological_element,OCR_VISUALLY_CONFIRMED,EXACT,MEDIUM,"Row parsed from text layer, visually verified on renders p142-p144 (110 dpi). Location = grid cells of the ends on Рис. 1.46 (letters А–Е × numbers 1–15), not coordinates. Methods: ГМ = геологические. '(С)/(Ц)/(З)/(Ю)/(В)/(ЮВ)' = part of the fault confirmed. 'н/п' undefined in legend (probably 'не подтвержден'); '– « –' resolved to the previous characteristic. | Каталог 173 разломов (Прил. 1 SRC-011): положение концов — ячейки сетки рис. 1.46, не координаты; «ГМ» (геологические методы) трактуется как прямое геологическое наблюдение, прочие — интерпретация полей/карт",
GEO-0163,fault,fault,fault,DIRECT_OBSERVATION,SOURCE_CATALOGUE_CODE,"CATALOGUE: выявлен ГМ; подтверждён ГР [геологические, гравиметрия]",разлом № 163,концы разлома в ячейках рис. 1.46: Б9-В10,длина 17 км; азимут простирания СЗ 297,СЗ 297,,"разлом № 163: класс по каталогу [SEDIMENTARY_COVER] (ссылка каталога: Денисов и др., 1980); концы разлома в ячейках рис. 1.46: Б9-В10; длина 17 км; азимут простирания СЗ 297",VKM-SRC-011,144,"Прил. 1, разлом №163",EV-VN-S011-2635,,spatial_entity,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,REGIONAL,geological_element,OCR_VISUALLY_CONFIRMED,EXACT,MEDIUM,"Row parsed from text layer, visually verified on renders p142-p144 (110 dpi). Location = grid cells of the ends on Рис. 1.46 (letters А–Е × numbers 1–15), not coordinates. Methods: ГР = гравиметрия; ГМ = геологические. '(С)/(Ц)/(З)/(Ю)/(В)/(ЮВ)' = part of the fault confirmed. 'н/п' undefined in legend (probably 'не подтвержден'); '– « –' resolved to the previous characteristic. | Каталог 173 разломов (Прил. 1 SRC-011): положение концов — ячейки сетки рис. 1.46, не координаты; «ГМ» (геологические методы) трактуется как прямое геологическое наблюдение, прочие — интерпретация полей/карт",
GEO-0164,fault,fault,fault,DIRECT_OBSERVATION,SOURCE_CATALOGUE_CODE,CATALOGUE: выявлен ГМ; подтверждён н/п [геологические],разлом № 164,концы разлома в ячейках рис. 1.46: В10-Г9,длина 14 км; азимут простирания СВ 74,СВ 74,,"разлом № 164: класс по каталогу [SEDIMENTARY_COVER] (ссылка каталога: Денисов и др., 1980); концы разлома в ячейках рис. 1.46: В10-Г9; длина 14 км; азимут простирания СВ 74",VKM-SRC-011,144,"Прил. 1, разлом №164",EV-VN-S011-2636,,spatial_entity,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,REGIONAL,geological_element,OCR_VISUALLY_CONFIRMED,EXACT,MEDIUM,"Row parsed from text layer, visually verified on renders p142-p144 (110 dpi). Location = grid cells of the ends on Рис. 1.46 (letters А–Е × numbers 1–15), not coordinates. Methods: ГМ = геологические. '(С)/(Ц)/(З)/(Ю)/(В)/(ЮВ)' = part of the fault confirmed. 'н/п' undefined in legend (probably 'не подтвержден'); '– « –' resolved to the previous characteristic. | Каталог 173 разломов (Прил. 1 SRC-011): положение концов — ячейки сетки рис. 1.46, не координаты; «ГМ» (геологические методы) трактуется как прямое геологическое наблюдение, прочие — интерпретация полей/карт",
GEO-0165,fault,fault,fault,DIRECT_OBSERVATION,SOURCE_CATALOGUE_CODE,CATALOGUE: выявлен ГМ; подтверждён н/п [геологические],разлом № 165,концы разлома в ячейках рис. 1.46: В10-Е10,длина 31 км; азимут простирания СВ 80,СВ 80,,"разлом № 165: класс по каталогу [SEDIMENTARY_COVER] (ссылка каталога: Денисов и др., 1980); концы разлома в ячейках рис. 1.46: В10-Е10; длина 31 км; азимут простирания СВ 80",VKM-SRC-011,144,"Прил. 1, разлом №165",EV-VN-S011-2637,,spatial_entity,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,REGIONAL,geological_element,OCR_VISUALLY_CONFIRMED,EXACT,MEDIUM,"Row parsed from text layer, visually verified on renders p142-p144 (110 dpi). Location = grid cells of the ends on Рис. 1.46 (letters А–Е × numbers 1–15), not coordinates. Methods: ГМ = геологические. '(С)/(Ц)/(З)/(Ю)/(В)/(ЮВ)' = part of the fault confirmed. 'н/п' undefined in legend (probably 'не подтвержден'); '– « –' resolved to the previous characteristic. | Каталог 173 разломов (Прил. 1 SRC-011): положение концов — ячейки сетки рис. 1.46, не координаты; «ГМ» (геологические методы) трактуется как прямое геологическое наблюдение, прочие — интерпретация полей/карт",
GEO-0166,fault,fault,fault,DIRECT_OBSERVATION,SOURCE_CATALOGUE_CODE,CATALOGUE: выявлен ГМ; подтверждён н/п [геологические],разлом № 166,концы разлома в ячейках рис. 1.46: Б6-Г6,длина 17 км; азимут простирания СЗ 281,СЗ 281,,"разлом № 166: класс по каталогу [NORMAL_FAULT+GRAVITY_SLIDE] (ссылка каталога: Харитонов Т.В. и др., 1992); концы разлома в ячейках рис. 1.46: Б6-Г6; длина 17 км; азимут простирания СЗ 281",VKM-SRC-011,144,"Прил. 1, разлом №166",EV-VN-S011-2638,,spatial_entity,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,REGIONAL,geological_element,OCR_VISUALLY_CONFIRMED,EXACT,MEDIUM,"Row parsed from text layer, visually verified on renders p142-p144 (110 dpi). Location = grid cells of the ends on Рис. 1.46 (letters А–Е × numbers 1–15), not coordinates. Methods: ГМ = геологические. '(С)/(Ц)/(З)/(Ю)/(В)/(ЮВ)' = part of the fault confirmed. 'н/п' undefined in legend (probably 'не подтвержден'); '– « –' resolved to the previous characteristic. | Каталог 173 разломов (Прил. 1 SRC-011): положение концов — ячейки сетки рис. 1.46, не координаты; «ГМ» (геологические методы) трактуется как прямое геологическое наблюдение, прочие — интерпретация полей/карт",
GEO-0167,fault,fault,fault,DIRECT_OBSERVATION,SOURCE_CATALOGUE_CODE,CATALOGUE: выявлен ГМ; подтверждён н/п [геологические],разлом № 167,концы разлома в ячейках рис. 1.46: В10-Г9,длина 11 км; азимут простирания СВ 75,СВ 75,,"разлом № 167: класс по каталогу [NORMAL_FAULT+GRAVITY_SLIDE] (ссылка каталога: Харитонов Т.В. и др., 1992); концы разлома в ячейках рис. 1.46: В10-Г9; длина 11 км; азимут простирания СВ 75",VKM-SRC-011,144,"Прил. 1, разлом №167",EV-VN-S011-2639,,spatial_entity,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,REGIONAL,geological_element,OCR_VISUALLY_CONFIRMED,EXACT,MEDIUM,"Row parsed from text layer, visually verified on renders p142-p144 (110 dpi). Location = grid cells of the ends on Рис. 1.46 (letters А–Е × numbers 1–15), not coordinates. Methods: ГМ = геологические. '(С)/(Ц)/(З)/(Ю)/(В)/(ЮВ)' = part of the fault confirmed. 'н/п' undefined in legend (probably 'не подтвержден'); '– « –' resolved to the previous characteristic. | Каталог 173 разломов (Прил. 1 SRC-011): положение концов — ячейки сетки рис. 1.46, не координаты; «ГМ» (геологические методы) трактуется как прямое геологическое наблюдение, прочие — интерпретация полей/карт",
GEO-0168,fault,fault,fault,DIRECT_OBSERVATION,SOURCE_CATALOGUE_CODE,CATALOGUE: выявлен ГМ; подтверждён н/п [геологические],разлом № 168,концы разлома в ячейках рис. 1.46: В10-Г10,длина >15 км; азимут простирания СВ 81,СВ 81,,"разлом № 168: класс по каталогу [NORMAL_FAULT+GRAVITY_SLIDE] (ссылка каталога: Харитонов Т.В. и др., 1992); концы разлома в ячейках рис. 1.46: В10-Г10; длина >15 км; азимут простирания СВ 81",VKM-SRC-011,144,"Прил. 1, разлом №168",EV-VN-S011-2640,,spatial_entity,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,REGIONAL,geological_element,OCR_VISUALLY_CONFIRMED,EXACT,MEDIUM,"Row parsed from text layer, visually verified on renders p142-p144 (110 dpi). Location = grid cells of the ends on Рис. 1.46 (letters А–Е × numbers 1–15), not coordinates. Methods: ГМ = геологические. '(С)/(Ц)/(З)/(Ю)/(В)/(ЮВ)' = part of the fault confirmed. 'н/п' undefined in legend (probably 'не подтвержден'); '– « –' resolved to the previous characteristic. | Каталог 173 разломов (Прил. 1 SRC-011): положение концов — ячейки сетки рис. 1.46, не координаты; «ГМ» (геологические методы) трактуется как прямое геологическое наблюдение, прочие — интерпретация полей/карт",
GEO-0169,fault,fault,fault,MAP_INTERPRETATION,SOURCE_CATALOGUE_CODE,CATALOGUE: выявлен СР [сейсморазведка],разлом № 169,концы разлома в ячейках рис. 1.46: Д5-Д6,длина 12 км; азимут простирания СВ 3,СВ 3,,"разлом № 169: класс по каталогу [LEVEL_D3_C1] (ссылка каталога: Санфиров и др., 1993); концы разлома в ячейках рис. 1.46: Д5-Д6; длина 12 км; азимут простирания СВ 3",VKM-SRC-011,144,"Прил. 1, разлом №169",EV-VN-S011-2641,,spatial_entity,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,REGIONAL,geological_element,OCR_VISUALLY_CONFIRMED,EXACT,MEDIUM,"Row parsed from text layer, visually verified on renders p142-p144 (110 dpi). Location = grid cells of the ends on Рис. 1.46 (letters А–Е × numbers 1–15), not coordinates. Methods: СР = сейсморазведка. '(С)/(Ц)/(З)/(Ю)/(В)/(ЮВ)' = part of the fault confirmed. 'н/п' undefined in legend (probably 'не подтвержден'); '– « –' resolved to the previous characteristic. | Каталог 173 разломов (Прил. 1 SRC-011): положение концов — ячейки сетки рис. 1.46, не координаты; «ГМ» (геологические методы) трактуется как прямое геологическое наблюдение, прочие — интерпретация полей/карт",
GEO-0170,fault,fault,fault,MAP_INTERPRETATION,SOURCE_CATALOGUE_CODE,"CATALOGUE: выявлен СР; подтверждён ГР, МР [гравиметрия, магнитометрия, сейсморазведка]",разлом № 170,концы разлома в ячейках рис. 1.46: Г7-Г8,длина 11 км; азимут простирания СЗ 341,СЗ 341,,"разлом № 170: класс по каталогу [SEISMIC_WAVEFIELD_ANOMALY_ZONE+CUTS_SALT] (ссылка каталога: Санфиров и др., 1993); концы разлома в ячейках рис. 1.46: Г7-Г8; длина 11 км; азимут простирания СЗ 341",VKM-SRC-011,144,"Прил. 1, разлом №170",EV-VN-S011-2642,,spatial_entity,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,REGIONAL,geological_element,OCR_VISUALLY_CONFIRMED,EXACT,MEDIUM,"Row parsed from text layer, visually verified on renders p142-p144 (110 dpi). Location = grid cells of the ends on Рис. 1.46 (letters А–Е × numbers 1–15), not coordinates. Methods: ГР = гравиметрия; МР = магнитометрия; СР = сейсморазведка. '(С)/(Ц)/(З)/(Ю)/(В)/(ЮВ)' = part of the fault confirmed. 'н/п' undefined in legend (probably 'не подтвержден'); '– « –' resolved to the previous characteristic. | Каталог 173 разломов (Прил. 1 SRC-011): положение концов — ячейки сетки рис. 1.46, не координаты; «ГМ» (геологические методы) трактуется как прямое геологическое наблюдение, прочие — интерпретация",
GEO-0171,fault,fault,fault,MAP_INTERPRETATION,SOURCE_CATALOGUE_CODE,"CATALOGUE: выявлен СР; подтверждён ГР, МР (Ю) [гравиметрия, магнитометрия, сейсморазведка]",разлом № 171,концы разлома в ячейках рис. 1.46: Г12-Д12,длина 10 км; азимут простирания СВ 53,СВ 53,,"разлом № 171: класс по каталогу [SEISMIC_WAVEFIELD_ANOMALY_ZONE+CUTS_SALT] (ссылка каталога: Санфиров и др., 1993); концы разлома в ячейках рис. 1.46: Г12-Д12; длина 10 км; азимут простирания СВ 53",VKM-SRC-011,144,"Прил. 1, разлом №171",EV-VN-S011-2643,,spatial_entity,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,REGIONAL,geological_element,OCR_VISUALLY_CONFIRMED,EXACT,MEDIUM,"Row parsed from text layer, visually verified on renders p142-p144 (110 dpi). Location = grid cells of the ends on Рис. 1.46 (letters А–Е × numbers 1–15), not coordinates. Methods: ГР = гравиметрия; МР = магнитометрия; СР = сейсморазведка. '(С)/(Ц)/(З)/(Ю)/(В)/(ЮВ)' = part of the fault confirmed. 'н/п' undefined in legend (probably 'не подтвержден'); '– « –' resolved to the previous characteristic. | Каталог 173 разломов (Прил. 1 SRC-011): положение концов — ячейки сетки рис. 1.46, не координаты; «ГМ» (геологические методы) трактуется как прямое геологическое наблюдение, прочие — интерпретация",
GEO-0172,fault,fault,fault,MAP_INTERPRETATION,SOURCE_CATALOGUE_CODE,"CATALOGUE: выявлен СР; подтверждён МР [магнитометрия, сейсморазведка]",разлом № 172,концы разлома в ячейках рис. 1.46: Г13-Г14,длина 15 км; азимут простирания СЗ 323,СЗ 323,,"разлом № 172: класс по каталогу [LEVEL_D3_C1] (ссылка каталога: Санфиров и др., 1993); концы разлома в ячейках рис. 1.46: Г13-Г14; длина 15 км; азимут простирания СЗ 323",VKM-SRC-011,144,"Прил. 1, разлом №172",EV-VN-S011-2644,,spatial_entity,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,REGIONAL,geological_element,OCR_VISUALLY_CONFIRMED,EXACT,MEDIUM,"Row parsed from text layer, visually verified on renders p142-p144 (110 dpi). Location = grid cells of the ends on Рис. 1.46 (letters А–Е × numbers 1–15), not coordinates. Methods: МР = магнитометрия; СР = сейсморазведка. '(С)/(Ц)/(З)/(Ю)/(В)/(ЮВ)' = part of the fault confirmed. 'н/п' undefined in legend (probably 'не подтвержден'); '– « –' resolved to the previous characteristic. | Каталог 173 разломов (Прил. 1 SRC-011): положение концов — ячейки сетки рис. 1.46, не координаты; «ГМ» (геологические методы) трактуется как прямое геологическое наблюдение, прочие — интерпретация полей/карт",
GEO-0173,fault,fault,fault,MAP_INTERPRETATION,SOURCE_CATALOGUE_CODE,"CATALOGUE: выявлен СР; подтверждён ГР, МР [гравиметрия, магнитометрия, сейсморазведка]",разлом № 173,концы разлома в ячейках рис. 1.46: В13-Д14,длина 16 км; азимут простирания СЗ 301,СЗ 301,,"разлом № 173: класс по каталогу [SEISMIC_WAVEFIELD_ANOMALY_ZONE+CUTS_SALT] (ссылка каталога: Санфиров и др., 1993); концы разлома в ячейках рис. 1.46: В13-Д14; длина 16 км; азимут простирания СЗ 301",VKM-SRC-011,144,"Прил. 1, разлом №173",EV-VN-S011-2645,,spatial_entity,FACT,INTERPRETATION,VKM_REGIONAL,FIELD,REGIONAL,geological_element,OCR_VISUALLY_CONFIRMED,EXACT,MEDIUM,"Row parsed from text layer, visually verified on renders p142-p144 (110 dpi). Location = grid cells of the ends on Рис. 1.46 (letters А–Е × numbers 1–15), not coordinates. Methods: ГР = гравиметрия; МР = магнитометрия; СР = сейсморазведка. '(С)/(Ц)/(З)/(Ю)/(В)/(ЮВ)' = part of the fault confirmed. 'н/п' undefined in legend (probably 'не подтвержден'); '– « –' resolved to the previous characteristic. | Каталог 173 разломов (Прил. 1 SRC-011): положение концов — ячейки сетки рис. 1.46, не координаты; «ГМ» (геологические методы) трактуется как прямое геологическое наблюдение, прочие — интерпретация",
GEO-0174,technogenic_sinkhole,anomaly (technogenic sinkhole / collapse),technogenic_sinkhole;salt_dissolution_zone,INFERRED_REGIONAL_KNOWLEDGE,RULE_BASED (keywords),TEXT_SYNTHESIS,breach of water-protective strata (ВЗТ) -> brine/water inflow -> salt dissolution -> accelerating destruction -> mine flooding,,,,ВЗТ,breach of water-protective strata (ВЗТ) -> brine/water inflow -> salt dissolution -> accelerating destruction -> mine flooding | mining-induced damage of ВЗТ between roof of worked seam and base of aquifer -> inflow -> dissolution -> cavity growth -> collapse/sinkhole and flooding; room (chamber) mining preserves ВЗТ | general statement citing [9],VKM-SRC-003,31,§2.1; ссылка [9],EV-VN-S003-0101,,process_mechanism,FACT,LITERATURE_CITED,VKM_REGIONAL,NOT_APPLICABLE,REGIONAL,unstated,TEXT_LAYER,EXACT,HIGH,,
GEO-0175,technogenic_sinkhole,anomaly (technogenic sinkhole / collapse),technogenic_sinkhole;salt_dissolution_zone,MAP_INTERPRETATION,RULE_BASED (keywords),MAP/SCHEME,"1 провалы 3 и 4 у ж/д вокзала; 2 пр-т Ленина и «Панель переходного периода»; 3 Нартовка, Зырянка, Новая Зырянка; 4 пос. Чкалово; 5 базы отдыха «Строитель», «Лесная сказка», пионерлагерь; 6 агрофирма «","Approx. from figure (GRAPH_DIGITIZED_APPROX, low precision): 1 ~56.77E 59.405N; 2 ~56.78E 59.395N; 3 ~56.795E 59.383N; 4 ~56.75E 59.375N; 5 ~56.82E 59.39N; 6 ~56.855E 59.393N",image footprint ~0.17° lon × ~0.08° lat (TSX scene crop),,,"subsidence monitoring areas (Berezniki) | 1 провалы 3 и 4 у ж/д вокзала; 2 пр-т Ленина и «Панель переходного периода»; 3 Нартовка, Зырянка, Новая Зырянка; 4 пос. Чкалово; 5 базы отдыха «Строитель», «Лесная сказка», пионерлагерь; 6 агрофирма «Суханово» | Berezniki mining allotments (BKPRU-1/2/4 not specified per area) | Approx. from figure (GRAPH_DIGITIZED_APPROX, low precision): 1 ~56.77E 59.405N; 2 ~56.78E 59.395N; 3 ~56.795E 59.383N; 4 ~56.75E 59.375N; 5 ~56.82E 59.39N; 6 ~56.855E 59.393N | image footprint ~0.17° lon × ~0.08° lat (TSX scene crop)",VKM-SRC-003,32,Рис. 2.1,EV-VN-S003-0109,,spatial_entity,FACT,FIELD_OBSERVATION,VKM_REGIONAL,NOT_APPLICABLE,REGIONAL,district,VISUAL_READ,EXACT,MEDIUM,Mine attribution of each area not stated on this page; area 2 'Панель переходного периода' is a mining panel name (likely BKPRU-1/BKPRU-3 context?) - UNKNOWN here.,
GEO-0176,technogenic_sinkhole,anomaly (technogenic sinkhole / collapse),technogenic_sinkhole;salt_dissolution_zone,MAP_INTERPRETATION,RULE_BASED (keywords),MAP/SCHEME,active subsidence areas Berezniki,,,,,"active subsidence areas Berezniki | Two large areas of ongoing subsidence identified from ground and satellite data: A (city centre, sinkholes 3, 4 and around) and B (Нартовка, Зырянка, Новая Зырянка south of Berezniki).",VKM-SRC-003,39,§3.1,EV-VN-S003-0133,,claim,FACT,INTERPRETATION,BKPRU1,NOT_APPLICABLE,OTHER_VKM_SITE,district,TEXT_LAYER,EXACT,MEDIUM,"Scope BKPRU1 inferred from figure labels (территория бывшего БРУ-1, солеотвал БКПРУ-1); underlying mine for area B not stated (UNCLEAR_MINE_ATTRIBUTION).",
GEO-0177,technogenic_sinkhole,anomaly (technogenic sinkhole / collapse),technogenic_sinkhole;salt_dissolution_zone,MAP_INTERPRETATION,RULE_BASED (keywords),MAP/SCHEME,Область «А»,from railway station (NW) to ул. Котовского (SE); from BKPRU-1 salt dump and sinkhole No.2 (SW) along пр-т Ленина to ул. Тельмана and ул. Коммунистическая (NE),"~3 km scale (Рис. 3.1, 1 km scale bar)",,,"subsidence area | Область «А» | г. Березники; over BKPRU-1 (former БРУ-1) mine field (inferred) | from railway station (NW) to ул. Котовского (SE); from BKPRU-1 salt dump and sinkhole No.2 (SW) along пр-т Ленина to ул. Тельмана and ул. Коммунистическая (NE) | ~3 km scale (Рис. 3.1, 1 km scale bar)",VKM-SRC-003,39,"§3.1, Рис. 3.1",EV-VN-S003-0134,,spatial_entity,FACT,FIELD_OBSERVATION,BKPRU1,NOT_APPLICABLE,OTHER_VKM_SITE,district,TEXT_LAYER,EXACT,HIGH,,
GEO-0178,salt_dissolution_zone,salt_dissolution_zone,salt_dissolution_zone,MAP_INTERPRETATION,RULE_BASED (keywords),MAP/SCHEME,"Закрытая территория провалов 3 и 4 (у ж/д вокзала); Закрытая территория провала 2; Провал № 5 (outlined, between пл. Решетова, Калийная ул., ул. Котовского); '1А' (near разрушенная школа № 26, грунтов",OSM basemap; no coordinate grid; 1 km scale bar,"Area A polygon ~4 km E-W x ~2.5 km N-S (from 1 km scale bar, approximate)",,,"sinkholes, hazard zones, tailings, reservoir (map labels) | Закрытая территория провалов 3 и 4 (у ж/д вокзала); Закрытая территория провала 2; Провал № 5 (outlined, between пл. Решетова, Калийная ул., ул. Котовского); '1А' (near разрушенная школа № 26, грунтовая площадка, ул. Гастелло, пр-т Ленина); Территория бывшего Березниковского рудоуправления № 1 АО «Уралкалий» БРУ-1; Отвал галитовых отходов бывшего БРУ-1 АО «Уралкалий»; Шламонакопитель-отстойник бывшего БРУ-1 АО «Уралкалий»; ТЭЦ-10; Нижнезырянское водохранилище; р. Зырянка; ул. Максима Горького, ул. Тельмана, Коммунистическая ул., Калийная ул., Гвардейская ул. | former BKPRU-1 (БРУ-1) mine field under Berezniki | OSM basemap; no coordinate grid; 1 km scale bar | Area A polygon ~4 km E-W x ~2.5 km N-S (from 1 km scale bar, approximate)",VKM-SRC-003,40,Рис. 3.1 (надписи на карте),EV-VN-S003-0136,,spatial_entity,FACT,FIELD_OBSERVATION,BKPRU1,NOT_APPLICABLE,OTHER_VKM_SITE,site,VISUAL_READ,EXACT,MEDIUM,"Provides spatial layout of Berezniki sinkholes (провалы 2, 3, 4, 5, and '1А'?). '1А' meaning not explained on this page (possibly a sinkhole/deformation site). Provál No.5 appears on map but not in text of p.39.",
GEO-0179,technogenic_sinkhole,anomaly (technogenic sinkhole / collapse),technogenic_sinkhole;salt_dissolution_zone,MAP_INTERPRETATION,RULE_BASED (keywords),MAP/SCHEME,"Std vs Step comparison, good conditions",,,,,"Std vs Step comparison, good conditions | Good-condition example (Рис. 3.2 А,Б, 21.07-12.08.2022): both methods give detailed, very close results; Std slightly larger near sinkhole by the railway and from ул. Тельмана south to пр-т Ленина; Std gives no results in fenced zone south of пр-т Ленина.",VKM-SRC-003,41,"§3.1, Рис. 3.2 А-Б",EV-VN-S003-0142,,claim,FACT,MEASURED,BKPRU1,NOT_APPLICABLE,OTHER_VKM_SITE,district,TEXT_LAYER,EXACT,HIGH,,
GEO-0180,technogenic_sinkhole,anomaly (technogenic sinkhole / collapse),technogenic_sinkhole;salt_dissolution_zone,MAP_INTERPRETATION,RULE_BASED (keywords),MAP/SCHEME,"Провалы № 3, 4 (south of railway station), провал № 5, local subsidence area at ul. Kotovskogo","Berezniki city centre; lat ~N59.389-59.404, lon ~E56.765-56.79 (map graticule)",not given,,,"sinkholes (провалы) and subsidence areas | Провалы № 3, 4 (south of railway station), провал № 5, local subsidence area at ul. Kotovskogo | Berezniki area «A» | Berezniki city centre; lat ~N59.389-59.404, lon ~E56.765-56.79 (map graticule) | not given",VKM-SRC-003,44,Рис. 3.3,EV-VN-S003-0162,,spatial_entity,FACT,DESCRIPTIVE,OTHER_VKM_SITE,FIELD,REGIONAL_WITH_SKRU1_MENTION,site,TEXT_LAYER,EXACT,HIGH,Mine attribution not stated on this page; p39 locates area A next to the BKPRU-1 salt dump and proval No.2; Berezniki provals are over the flooded BKPRU-1 field (p31 context). Not SKRU-1.,
GEO-0181,technogenic_sinkhole,anomaly (technogenic sinkhole / collapse),technogenic_sinkhole;salt_dissolution_zone,INFERRED_REGIONAL_KNOWLEDGE,RULE_BASED (keywords),TEXT_SYNTHESIS,horizontal displacement at sinkhole margin contaminating single-orbit LOS->subvertical conversion,,,,,"horizontal displacement at sinkhole margin contaminating single-orbit LOS->subvertical conversion | large horizontal displacements at proval side -> LOS projection -> subvertical estimate shifted relative to levelling | author hypothesis ('могут быть связаны'), supported by later synthetic tests in Ch.4",VKM-SRC-003,47,§3.2 p.47,EV-VN-S003-0177,,process_mechanism,FACT,INTERPRETATION,OTHER_VKM_SITE,FIELD,OTHER_VKM_SITE,site,TEXT_LAYER,EXACT,MEDIUM,,
GEO-0182,fold,fold,fold;oil_gas_structure,MAP_INTERPRETATION,RULE_BASED (keywords),MAP/SCHEME,subsidence_increment,,до 50 мм за 33 дня (max); две мульды южнее до 30 мм за 33 дня,,,subsidence_increment |  | до 50 мм за 33 дня (max); две мульды южнее до 30 мм за 33 дня | 50 | мм / 33 сут |  |  | TerraSAR-X 25.08-27.09.2021; soil platform north of prospekt Lenina 1A; tendency to increase in autumn,VKM-SRC-003,49,"§3.2 p.49-50, Рис. 3.7",EV-VN-S003-0189,,parameter,FACT,MEASURED,OTHER_VKM_SITE,FIELD,REGIONAL_WITH_SKRU1_MENTION,site,TEXT_LAYER,NOT_FOUND,HIGH,"'тенденция к увеличению в осенний период' — seasonal/temporal acceleration remark. Area A adjoins BKPRU-1 salt dump/industrial site (p39, p52 'промплощадки БКПРУ'); Berezniki provals over flooded BKPRU-1 field (p31 context). Not SKRU-1.",
GEO-0183,technogenic_sinkhole,anomaly (technogenic sinkhole / collapse),technogenic_sinkhole;salt_dissolution_zone,MAP_INTERPRETATION,RULE_BASED (keywords),MAP/SCHEME,Горный отвод СКРУ-2; пос. Родники; Родниковская птицефабрика; пос. Усовский; сад Магний; провал (СКРУ-2); новый ствол СКРУ-2; газопровод; пос. Рубцово; отвал галитовых отходов,"south of Solikamsk; on Fig.3.17 polygon spans roughly from just north of N59.59° to below N59.53°, and from west of E56.725° to east of E56.825° (visual, approximate); provał in NE corner; new shaft near Rodniki; halite waste dump in north-centre west of road 57K-0057",not given (polygon on map only),,,"mining allotment (горный отвод) and surface objects | Горный отвод СКРУ-2; пос. Родники; Родниковская птицефабрика; пос. Усовский; сад Магний; провал (СКРУ-2); новый ствол СКРУ-2; газопровод; пос. Рубцово; отвал галитовых отходов | Solikamsk district | south of Solikamsk; on Fig.3.17 polygon spans roughly from just north of N59.59° to below N59.53°, and from west of E56.725° to east of E56.825° (visual, approximate); provał in NE corner; new shaft near Rodniki; halite waste dump in north-centre west of road 57K-0057 | not given (polygon on map only)",VKM-SRC-003,64,Рис. 3.16; Рис. 3.17,EV-VN-S003-0232,,spatial_entity,FACT,DESCRIPTIVE,SKRU2,FIELD,REGIONAL_WITH_SKRU1_MENTION,mine_field,VISUAL_READ,EXACT,MEDIUM,"Base map from OpenStreetMap; OSM label at 5: 'Зона ликвидации последствий техногенного провала грунта в шахту СКРУ-2 АО «Уралкалий»'. Polygon extents are approximate visual reads, not digitized coordinates. SKRU-2 = neighbouring Solikamsk mine south of the city (not SKRU-1). Values are OTHER_VKM_SITE/SKRU2 and must not be transferred to SKRU-1 without explicit status.",
GEO-0184,technogenic_sinkhole,anomaly (technogenic sinkhole / collapse),technogenic_sinkhole;salt_dissolution_zone,MAP_INTERPRETATION,RULE_BASED (keywords),MAP/SCHEME,Рис. 3.16,,,,,"Рис. 3.16 | MAP_ATTRIBUTION |  | caption says 'горный отвод СКРУ' (no number) while title says 'Карта горного отвода СКРУ-2' |  | Crimson/violet polygon on OSM base; OSM labels: Рубцово, Родники, Усовский, 'Отвал галитовых отходов', 'Родниковская птицефабрика', 'сад Магний', roads 57K-0057, 57K-0001; label at 5 'Зона ликвидации последствий техногенного провала грунта в шахту СКРУ-2 АО «Уралкалий»'. | Polygon is SKRU-2 allotment per title; caption omits number. Polygon source (who digitized it) not stated. No coordinates on Fig.3.16 (graticule only on Fig.3.17).",VKM-SRC-003,64,Рис. 3.16,EV-VN-S003-0233,,visual_check,FACT,DESCRIPTIVE,SKRU2,FIELD,OTHER_VKM_SITE,mine_field,VISUAL_READ,EXACT,MEDIUM,,
